leg,event,block,kind,seed,n_dims,n_gt,top_k_pred,gt_channels,precision_at_g,chance_mrr,chance_hit@1,chance_precision@1,chance_recall@1,chance_ndcg@1,chance_hit@3,chance_precision@3,chance_recall@3,chance_ndcg@3,chance_hit@5,chance_precision@5,chance_recall@5,chance_ndcg@5,chance_hit@10,chance_precision@10,chance_recall@10,chance_ndcg@10,mrr,hit@1,precision@1,recall@1,ndcg@1,hit@3,precision@3,recall@3,ndcg@3,hit@5,precision@5,recall@5,ndcg@5,hit@10,precision@10,recall@10,ndcg@10
TelecomTS,C-File-No-No@20501856064:117-151,train,Resource Allocation Bugs,4,18,9,"['RSRP', 'UL_BLER', 'RX_Bytes', 'TX_Bytes', 'UL_NPRB', 'UL_NumberOfPackets', 'DL_NumberOfPackets', 'DL_BLER', 'UL_SNR']","['DL_BLER', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB']",0.5555555555555556,0.6991071428571424,0.5025,0.5025,0.055833333333334415,0.5025,0.8905,0.4921666666666664,0.1640555555555563,0.4943967053492613,0.985,0.5016000000000004,0.2786666666666652,0.5001650580010075,1.0,0.5022,0.5579999999999997,0.5350928534149747,0.5,0,0.0,0.0,0.0,1,0.6666666666666666,0.2222222222222222,0.5307212739772434,1,0.8,0.4444444444444444,0.6608397947263839,1,0.5,0.5555555555555556,0.5321252593937453
TelecomTS,C-File-No-No@20501856064:248-461,train,Antenna Failure,4,18,13,"['RSRP', 'RX_Bytes', 'UL_NPRB', 'UL_NumberOfPackets', 'UL_SNR', 'DL_NumberOfPackets', 'TX_Bytes', 'PRB_Utilization_UL', 'Estimated_UL_Buffer', 'DL_BLER', 'UL_MCS', 'DL_Protocol', 'PRB_Utilization_DL']","['DL_BLER', 'DL_MCS', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_MCS', 'UL_NumberOfPackets', 'UL_SNR']",0.6923076923076923,0.8450083333333318,0.714,0.714,0.05492307692307853,0.714,0.988,0.7216666666666707,0.1665384615384597,0.7205333924864188,1.0,0.7201999999999841,0.2770000000000012,0.7199944460645112,1.0,0.7188000000000007,0.5529230769230804,0.719172461882303,1.0,1,1.0,0.07692307692307693,1.0,1,0.6666666666666666,0.15384615384615385,0.7653606369886217,1,0.8,0.3076923076923077,0.830419897363192,1,0.8,0.6153846153846154,0.8205228949141826
TelecomTS,A-File-No-No@20858689856:123-164,train,Resource Allocation Bugs,4,18,9,"['RX_Bytes', 'RSRP', 'Estimated_UL_Buffer', 'TX_Bytes', 'DL_BLER', 'UL_NPRB', 'UL_NumberOfPackets', 'DL_NumberOfPackets', 'UL_SNR']","['DL_BLER', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB']",0.4444444444444444,0.6991071428571424,0.5025,0.5025,0.055833333333334415,0.5025,0.8905,0.4921666666666664,0.1640555555555563,0.4943967053492613,0.985,0.5016000000000004,0.2786666666666652,0.5001650580010075,1.0,0.5022,0.5579999999999997,0.5350928534149747,1.0,1,1.0,0.1111111111111111,1.0,1,0.3333333333333333,0.1111111111111111,0.46927872602275644,1,0.6,0.3333333333333333,0.6164336326286644,1,0.4,0.4444444444444444,0.5109271022449579
TelecomTS,A-File-No-No@20858689856:352-808,train,High Network Congestion (Gradual Buildup),4,18,10,"['RX_Bytes', 'RSRP', 'Estimated_UL_Buffer', 'UL_NumberOfPackets', 'TX_Bytes', 'UL_NPRB', 'DL_BLER', 'DL_NumberOfPackets', 'UL_MCS', 'UL_BLER']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.8,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,1.0,1,1.0,0.1,1.0,1,0.6666666666666666,0.2,0.7039180890341347,1,0.8,0.4,0.7860137352654724,1,0.8,0.8,0.7948833326720564
TelecomTS,C-File-No-No@20501857952:107-524,eval,Antenna Failure,4,18,13,"['UL_BLER', 'RSRP', 'PRB_Utilization_UL', 'UL_NumberOfPackets', 'DL_BLER', 'UL_NPRB', 'RX_Bytes', 'Estimated_UL_Buffer', 'UL_SNR', 'PRB_Utilization_DL', 'TX_Bytes', 'UL_MCS', 'DL_NumberOfPackets']","['DL_BLER', 'DL_MCS', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_MCS', 'UL_NumberOfPackets', 'UL_SNR']",0.7692307692307693,0.8450083333333318,0.714,0.714,0.05492307692307853,0.714,0.988,0.7216666666666707,0.1665384615384597,0.7205333924864188,1.0,0.7201999999999841,0.2770000000000012,0.7199944460645112,1.0,0.7188000000000007,0.5529230769230804,0.719172461882303,1.0,1,1.0,0.07692307692307693,1.0,1,0.6666666666666666,0.15384615384615385,0.7653606369886217,1,0.8,0.3076923076923077,0.830419897363192,1,0.7,0.5384615384615384,0.7479350596733328
TelecomTS,B-File-No-No@20798215936:113-172,eval,Antenna Failure,4,18,13,"['RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_SNR', 'UL_NPRB', 'PRB_Utilization_DL', 'PRBs_UL_Current', 'PRBs_DL_Current', 'UL_NumberOfPackets', 'UL_MCS', 'UL_BLER', 'Estimated_UL_Buffer', 'DL_BLER']","['DL_BLER', 'DL_MCS', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_MCS', 'UL_NumberOfPackets', 'UL_SNR']",0.8461538461538461,0.8450083333333318,0.714,0.714,0.05492307692307853,0.714,0.988,0.7216666666666707,0.1665384615384597,0.7205333924864188,1.0,0.7201999999999841,0.2770000000000012,0.7199944460645112,1.0,0.7188000000000007,0.5529230769230804,0.719172461882303,1.0,1,1.0,0.07692307692307693,1.0,1,1.0,0.23076923076923078,1.0,1,0.8,0.3076923076923077,0.8687949224876582,1,0.8,0.6153846153846154,0.8364586133797037
TelecomTS,B-Twitch-No-No@19606758016:103-346,eval,Buffer Overflow (Gradual Buildup),4,18,10,"['RSRP', 'UL_NPRB', 'RX_Bytes', 'UL_MCS', 'UL_SNR', 'PRB_Utilization_DL', 'TX_Bytes', 'DL_BLER', 'PRB_Utilization_UL', 'UL_NumberOfPackets']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.7,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,0.5,0,0.0,0.0,0.0,1,0.6666666666666666,0.2,0.5307212739772434,1,0.4,0.2,0.38356636737133565,1,0.7,0.7,0.5999767516907479
TelecomTS,C-File-No-No@20501863328:109-147,eval,Buffer Overflow (Gradual Buildup),4,18,10,"['RSRP', 'RX_Bytes', 'UL_NPRB', 'TX_Bytes', 'UL_BLER', 'DL_NumberOfPackets', 'UL_MCS', 'UL_SNR', 'UL_NumberOfPackets', 'DL_BLER']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.7,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,0.5,0,0.0,0.0,0.0,1,0.6666666666666666,0.2,0.5307212739772434,1,0.8,0.4,0.6608397947263839,1,0.7,0.7,0.6371130896657825
TelecomTS,C-Youtube-No-No@19068484832:122-711,eval,Co-Channel Interference (Mild),4,18,9,"['RSRP', 'DL_BLER', 'UL_NPRB', 'RX_Bytes', 'UL_SNR', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'UL_BLER', 'UL_NumberOfPackets']","['DL_BLER', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_SNR']",0.7777777777777778,0.6975345238095227,0.4985,0.4985,0.05538888888888996,0.4985,0.89,0.5023333333333333,0.16744444444444487,0.5018434994281541,0.983,0.5035,0.27972222222222093,0.5027991789712432,1.0,0.5028499999999998,0.5587222222222222,0.5367345633448264,1.0,1,1.0,0.1111111111111111,1.0,1,1.0,0.3333333333333333,1.0,1,1.0,0.5555555555555556,1.0,1,0.7,0.7777777777777778,0.8455193252797258
TelecomTS,B-File-No-No@20798213088:111-395,eval,Co-Channel Interference (Severe),4,18,11,"['UL_BLER', 'RSRP', 'RX_Bytes', 'UL_SNR', 'UL_NumberOfPackets', 'PRB_Utilization_UL', 'PRBs_UL_Current', 'UL_NPRB', 'DL_NumberOfPackets', 'TX_Bytes', 'PRB_Utilization_DL']","['DL_BLER', 'DL_NumberOfPackets', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets', 'UL_SNR']",0.9090909090909091,0.7744184523809514,0.6045,0.6045,0.054954545454546505,0.6045,0.954,0.6103333333333343,0.1664545454545456,0.609988646181676,0.996,0.6110999999999946,0.2777727272727248,0.6106119436872607,1.0,0.6126000000000039,0.5569090909090899,0.611822780547099,1.0,1,1.0,0.09090909090909091,1.0,1,1.0,0.2727272727272727,1.0,1,1.0,0.45454545454545453,1.0,1,0.9,0.8181818181818182,0.9266360779006401
TelecomTS,B-File-No-No@20798213088:417-552,eval,Faulty Handover Algorithm (Too Frequent),4,18,9,"['RSRP', 'TX_Bytes', 'DL_BLER', 'RX_Bytes', 'UL_SNR', 'UL_BLER', 'UL_NPRB', 'PRB_Utilization_DL', 'PRBs_UL_Current']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NumberOfPackets', 'UL_SNR']",0.6666666666666666,0.692497817460317,0.487,0.487,0.054111111111112144,0.487,0.8985,0.5011666666666668,0.16705555555555612,0.4987540068186642,0.9865,0.4957000000000003,0.2753888888888873,0.49579706577221117,1.0,0.49674999999999947,0.5519444444444433,0.5303684597568398,1.0,1,1.0,0.1111111111111111,1.0,1,1.0,0.3333333333333333,1.0,1,1.0,0.5555555555555556,1.0,1,0.7,0.7777777777777778,0.8446905084406404
TelecomTS,B-File-No-No@20798213088:623-859,eval,Doppler Shift (Severe),4,18,7,"['TX_Bytes', 'RSRP', 'RX_Bytes', 'UL_NPRB', 'UL_SNR', 'DL_NumberOfPackets', 'UL_NumberOfPackets']","['DL_MCS', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_MCS', 'UL_NPRB', 'UL_SNR']",0.7142857142857143,0.6184625180375185,0.4,0.4,0.057142857142856725,0.4,0.807,0.4025000000000016,0.17250000000000065,0.40191340159247285,0.9495,0.39709999999999984,0.28364285714286064,0.3984591962889263,0.9995,0.39134999999999487,0.5590714285714266,0.4921559961131963,1.0,1,1.0,0.14285714285714285,1.0,1,1.0,0.42857142857142855,1.0,1,1.0,0.7142857142857143,1.0,1,0.5,0.7142857142857143,0.8104616303452685
TelecomTS,C-File-No-No@20501864576:124-290,eval,Doppler Shift (Severe),4,18,7,"['RSRP', 'RX_Bytes', 'UL_NPRB', 'DL_NumberOfPackets', 'DL_BLER', 'UL_NumberOfPackets', 'UL_MCS']","['DL_MCS', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_MCS', 'UL_NPRB', 'UL_SNR']",0.5714285714285714,0.6184625180375185,0.4,0.4,0.057142857142856725,0.4,0.807,0.4025000000000016,0.17250000000000065,0.40191340159247285,0.9495,0.39709999999999984,0.28364285714286064,0.3984591962889263,0.9995,0.39134999999999487,0.5590714285714266,0.4921559961131963,1.0,1,1.0,0.14285714285714285,1.0,1,1.0,0.42857142857142855,1.0,1,0.6,0.42857142857142855,0.7227265726449519,1,0.6,0.8571428571428571,0.8468274504638792
TelecomTS,C-File-No-No@20501862400:102-357,eval,Faulty Handover Algorithm (Too Frequent),4,18,9,"['RSRP', 'DL_BLER', 'RX_Bytes', 'PRB_Utilization_UL', 'UL_SNR', 'UL_NPRB', 'PRBs_UL_Current', 'UL_NumberOfPackets', 'TX_Bytes']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NumberOfPackets', 'UL_SNR']",0.6666666666666666,0.692497817460317,0.487,0.487,0.054111111111112144,0.487,0.8985,0.5011666666666668,0.16705555555555612,0.4987540068186642,0.9865,0.4957000000000003,0.2753888888888873,0.49579706577221117,1.0,0.49674999999999947,0.5519444444444433,0.5303684597568398,1.0,1,1.0,0.1111111111111111,1.0,1,1.0,0.3333333333333333,1.0,1,0.8,0.4444444444444444,0.8539316501572937,1,0.7,0.7777777777777778,0.8046413622353019
TelecomTS,B-File-No-No@20798211456:122-156,eval,Faulty RF Filters (Temporal),4,18,9,"['RX_Bytes', 'RSRP', 'TX_Bytes', 'UL_SNR', 'UL_NPRB', 'UL_NumberOfPackets', 'UL_MCS', 'Estimated_UL_Buffer', 'DL_NumberOfPackets']","['DL_BLER', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_SNR']",0.5555555555555556,0.6975345238095227,0.4985,0.4985,0.05538888888888996,0.4985,0.89,0.5023333333333333,0.16744444444444487,0.5018434994281541,0.983,0.5035,0.27972222222222093,0.5027991789712432,1.0,0.5028499999999998,0.5587222222222222,0.5367345633448264,1.0,1,1.0,0.1111111111111111,1.0,1,1.0,0.3333333333333333,1.0,1,1.0,0.5555555555555556,1.0,1,0.5,0.5555555555555556,0.6930221935231562
TelecomTS,B-File-No-No@20798211456:281-337,eval,Faulty Handover Algorithm (Too Frequent),4,18,9,"['RX_Bytes', 'RSRP', 'UL_SNR', 'TX_Bytes', 'UL_NPRB', 'UL_MCS', 'DL_BLER', 'DL_NumberOfPackets', 'UL_BLER']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NumberOfPackets', 'UL_SNR']",0.7777777777777778,0.692497817460317,0.487,0.487,0.054111111111112144,0.487,0.8985,0.5011666666666668,0.16705555555555612,0.4987540068186642,0.9865,0.4957000000000003,0.2753888888888873,0.49579706577221117,1.0,0.49674999999999947,0.5519444444444433,0.5303684597568398,1.0,1,1.0,0.1111111111111111,1.0,1,1.0,0.3333333333333333,1.0,1,0.8,0.4444444444444444,0.8687949224876582,1,0.8,0.8888888888888888,0.8932904563001185
TelecomTS,B-File-No-No@20798211456:516-737,eval,Co-Channel Interference (Mild),4,18,9,"['RX_Bytes', 'RSRP', 'TX_Bytes', 'UL_SNR', 'UL_NPRB', 'DL_NumberOfPackets', 'UL_NumberOfPackets', 'UL_MCS', 'UL_BLER']","['DL_BLER', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_SNR']",0.6666666666666666,0.6975345238095227,0.4985,0.4985,0.05538888888888996,0.4985,0.89,0.5023333333333333,0.16744444444444487,0.5018434994281541,0.983,0.5035,0.27972222222222093,0.5027991789712432,1.0,0.5028499999999998,0.5587222222222222,0.5367345633448264,1.0,1,1.0,0.1111111111111111,1.0,1,1.0,0.3333333333333333,1.0,1,1.0,0.5555555555555556,1.0,1,0.7,0.7777777777777778,0.8317213551625274
TelecomTS,C-Youtube-No-No@19068480640:97-324,eval,High Network Congestion (Gradual Buildup),4,18,10,"['UL_SNR', 'RX_Bytes', 'RSRP', 'DL_MCS', 'DL_BLER', 'UL_NPRB', 'Estimated_UL_Buffer', 'PRB_Utilization_UL', 'TX_Bytes', 'UL_BLER']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.7,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,0.5,0,0.0,0.0,0.0,1,0.3333333333333333,0.1,0.2960819109658652,1,0.4,0.2,0.34519134224686937,1,0.7,0.7,0.5750739861833288
TelecomTS,C-Youtube-No-No@19068483424:109-176,eval,High Network Congestion (Sudden Spike),4,18,10,"['RX_Bytes', 'UL_SNR', 'RSRP', 'DL_BLER', 'UL_NPRB', 'PRB_Utilization_DL', 'UL_MCS', 'UL_BLER', 'DL_NumberOfPackets', 'TX_Bytes']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.7,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,1.0,1,1.0,0.1,1.0,1,0.3333333333333333,0.1,0.46927872602275644,1,0.6,0.3,0.6164336326286644,1,0.7,0.7,0.6777277508780454
TelecomTS,C-Youtube-No-No@19068483424:194-628,eval,Co-Channel Interference (Mild),4,18,9,"['RSRP', 'RX_Bytes', 'DL_BLER', 'UL_NPRB', 'Estimated_UL_Buffer', 'DL_MCS', 'UL_BLER', 'UL_SNR', 'DL_NumberOfPackets']","['DL_BLER', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_SNR']",0.6666666666666666,0.6975345238095227,0.4985,0.4985,0.05538888888888996,0.4985,0.89,0.5023333333333333,0.16744444444444487,0.5018434994281541,0.983,0.5035,0.27972222222222093,0.5027991789712432,1.0,0.5028499999999998,0.5587222222222222,0.5367345633448264,1.0,1,1.0,0.1111111111111111,1.0,1,1.0,0.3333333333333333,1.0,1,0.8,0.4444444444444444,0.8687949224876582,1,0.7,0.7777777777777778,0.8225346955790378
TelecomTS,C-Youtube-No-No@19068483424:786-832,eval,Co-Channel Interference (Severe),4,18,11,"['RSRP', 'UL_NPRB', 'PRB_Utilization_DL', 'UL_SNR', 'Estimated_UL_Buffer', 'RX_Bytes', 'UL_BLER', 'DL_BLER', 'DL_Protocol', 'DL_NumberOfPackets', 'UL_NumberOfPackets']","['DL_BLER', 'DL_NumberOfPackets', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets', 'UL_SNR']",0.8181818181818182,0.7744184523809514,0.6045,0.6045,0.054954545454546505,0.6045,0.954,0.6103333333333343,0.1664545454545456,0.609988646181676,0.996,0.6110999999999946,0.2777727272727248,0.6106119436872607,1.0,0.6126000000000039,0.5569090909090899,0.611822780547099,1.0,1,1.0,0.09090909090909091,1.0,1,1.0,0.2727272727272727,1.0,1,0.8,0.36363636363636365,0.8687949224876582,1,0.8,0.7272727272727273,0.84860265890399
TelecomTS,C-Youtube-No-No@19068483424:1046-1205,eval,Antenna Failure,4,18,13,"['RSRP', 'UL_NPRB', 'UL_SNR', 'DL_BLER', 'RX_Bytes', 'Estimated_UL_Buffer', 'UL_BLER', 'PRB_Utilization_UL', 'DL_Protocol', 'DL_NumberOfPackets', 'TX_Bytes', 'UL_NumberOfPackets', 'PRBs_UL_Current']","['DL_BLER', 'DL_MCS', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_MCS', 'UL_NumberOfPackets', 'UL_SNR']",0.7692307692307693,0.8450083333333318,0.714,0.714,0.05492307692307853,0.714,0.988,0.7216666666666707,0.1665384615384597,0.7205333924864188,1.0,0.7201999999999841,0.2770000000000012,0.7199944460645112,1.0,0.7188000000000007,0.5529230769230804,0.719172461882303,1.0,1,1.0,0.07692307692307693,1.0,1,0.6666666666666666,0.15384615384615385,0.7039180890341347,1,0.8,0.3076923076923077,0.7860137352654724,1,0.7,0.5384615384615384,0.725452110735279
TelecomTS,A-File-No-No@20858691072:109-133,eval,Resource Allocation Bugs,4,18,9,"['UL_BLER', 'RSRP', 'RX_Bytes', 'UL_NPRB', 'TX_Bytes', 'PRB_Utilization_DL', 'UL_SNR', 'DL_BLER', 'UL_NumberOfPackets']","['DL_BLER', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB']",0.6666666666666666,0.6991071428571424,0.5025,0.5025,0.055833333333334415,0.5025,0.8905,0.4921666666666664,0.1640555555555563,0.4943967053492613,0.985,0.5016000000000004,0.2786666666666652,0.5001650580010075,1.0,0.5022,0.5579999999999997,0.5350928534149747,1.0,1,1.0,0.1111111111111111,1.0,1,0.6666666666666666,0.2222222222222222,0.7039180890341347,1,0.8,0.4444444444444444,0.7860137352654724,1,0.6,0.6666666666666666,0.7025984922372751
TelecomTS,A-File-No-No@20858688000:46-98,calib,Antenna Failure,4,18,13,"['RSRP', 'RX_Bytes', 'UL_NPRB', 'UL_SNR', 'TX_Bytes', 'DL_NumberOfPackets', 'UL_NumberOfPackets', 'DL_BLER', 'PRB_Utilization_UL', 'DL_Protocol', 'Estimated_UL_Buffer', 'PRBs_DL_Current', 'PRB_Utilization_DL']","['DL_BLER', 'DL_MCS', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_MCS', 'UL_NumberOfPackets', 'UL_SNR']",0.6923076923076923,0.8450083333333318,0.714,0.714,0.05492307692307853,0.714,0.988,0.7216666666666707,0.1665384615384597,0.7205333924864188,1.0,0.7201999999999841,0.2770000000000012,0.7199944460645112,1.0,0.7188000000000007,0.5529230769230804,0.719172461882303,1.0,1,1.0,0.07692307692307693,1.0,1,0.6666666666666666,0.15384615384615385,0.7653606369886217,1,0.8,0.3076923076923077,0.830419897363192,1,0.7,0.5384615384615384,0.7600791051976192
TelecomTS,C-Twitch-No-No@21227619232:105-170,calib,Antenna Failure,4,18,13,"['RSRP', 'RX_Bytes', 'UL_SNR', 'Estimated_UL_Buffer', 'UL_NPRB', 'UL_NumberOfPackets', 'UL_MCS', 'PRBs_DL_Current', 'DL_NumberOfPackets', 'TX_Bytes', 'DL_Protocol', 'DL_BLER', 'UL_Protocol']","['DL_BLER', 'DL_MCS', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRBs_DL_Current', 'PRBs_UL_Current', 'RSRP', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_MCS', 'UL_NumberOfPackets', 'UL_SNR']",0.7692307692307693,0.8450083333333318,0.714,0.714,0.05492307692307853,0.714,0.988,0.7216666666666707,0.1665384615384597,0.7205333924864188,1.0,0.7201999999999841,0.2770000000000012,0.7199944460645112,1.0,0.7188000000000007,0.5529230769230804,0.719172461882303,1.0,1,1.0,0.07692307692307693,1.0,1,1.0,0.23076923076923078,1.0,1,0.8,0.3076923076923077,0.8687949224876582,1,0.9,0.6923076923076923,0.914856882358379
TelecomTS,B-File-No-No@20798217504:110-145,calib,Buffer Overflow (Gradual Buildup),4,18,10,"['RX_Bytes', 'TX_Bytes', 'RSRP', 'UL_NPRB', 'UL_SNR', 'UL_NumberOfPackets', 'DL_BLER', 'DL_NumberOfPackets', 'PRBs_DL_Current', 'DL_Protocol']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.6,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,1.0,1,1.0,0.1,1.0,1,0.6666666666666666,0.2,0.7653606369886217,1,0.6,0.3,0.6992148198508501,1,0.6,0.6,0.6749359875559983
TelecomTS,C-Twitch-No-No@21227620640:123-503,calib,Buffer Overflow (Gradual Buildup),4,18,10,"['RSRP', 'RX_Bytes', 'UL_SNR', 'UL_NPRB', 'UL_NumberOfPackets', 'DL_NumberOfPackets', 'PRBs_DL_Current', 'PRB_Utilization_UL', 'PRBs_UL_Current', 'TX_Bytes']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.6,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,0.5,0,0.0,0.0,0.0,1,0.3333333333333333,0.1,0.2960819109658652,1,0.6,0.3,0.4912596920895758,1,0.6,0.6,0.5302442049991305
TelecomTS,C-Twitch-No-No@21227622720:126-311,calib,Buffer Overflow (Gradual Buildup),4,18,10,"['UL_SNR', 'RSRP', 'DL_MCS', 'RX_Bytes', 'DL_BLER', 'UL_NPRB', 'UL_BLER', 'UL_NumberOfPackets', 'UL_MCS', 'TX_Bytes']","['DL_BLER', 'DL_NumberOfPackets', 'Estimated_UL_Buffer', 'PRB_Utilization_DL', 'PRB_Utilization_UL', 'RX_Bytes', 'TX_Bytes', 'UL_BLER', 'UL_NPRB', 'UL_NumberOfPackets']",0.6,0.7371434523809518,0.551,0.551,0.055099999999999004,0.551,0.931,0.5520000000000004,0.1655999999999991,0.5523797861165335,0.995,0.5538999999999975,0.27694999999999875,0.5534391817568889,1.0,0.5545000000000035,0.5545000000000035,0.554077653419929,0.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.4,0.2,0.27727342735504823,1,0.6,0.6,0.46474568322493615
